"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ThirdPerson/Planta-3/Encimera/Metal_007.Metal_007","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Ascensor/Portes.Portes","0","3","3","1","1.951476","0","3"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","2","2","1","1.808910","0","2"
"/Game/ThirdPerson/Planta-3/Cajon/Metal_008.Metal_008","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-3/Mesa/Metal_001.Metal_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-3/Campana_Estractora/Metal_007.Metal_007","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-3/Ollas/Metal_010.Metal_010","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-3/Ollas/Metal_004.Metal_004","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-1/Camilla/Metal_001.Metal_001","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-2_-4/Puertas/Puerta_Blindada/Tornillos.Tornillos","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-2_-4/Puertas/Puerta_Blindada/Puerta_-2.Puerta_-2","0","3","3","1","0.000000","0","3"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","0","0","92","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","112","6","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","0","20","2","0.000000","0","0"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","0","112","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","0","0","28","2","0.000000","0","0"
"/InterchangeAssets/gltf/M_Default.M_Default","0","0","128","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","0","0","128","6","0.000000","0","0"
"/Game/ThirdPerson/Planta-0/Pantalla_Plana/Hack1.Hack1","0","3","3","1","2.566530","0","3"
"/Game/ThirdPerson/Planta-1/Medicinas/Monitor/Constantes.Constantes","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Panel_de_Control/Hack2.Hack2","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/PC/BG.BG","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Tele_de_tubo1/BG.BG","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Planta-0/Panel_Pantalla/Constantes.Constantes","0","3","3","1","0.000000","0","3"
"/Game/ThirdPerson/Plataforma/Material_001.Material_001","0","8","8","1","14.083241","0","8"
"/Game/ThirdPerson/Planta-1/Puertas/Glass.Glass","0","8","8","1","4.258100","0","8"
"/Game/PlasterMaterialPack/Material/M_Master.M_Master","0","3","3","1","3.247761","0","3"
"/Game/ThirdPerson/Planta-2_-4/Barrotes_Puertas/Barrotes_Celdas.Barrotes_Celdas","0","3","3","1","3.447888","0","3"
"/Game/ThirdPerson/Planta-2_-4/MateriaL_Wall/Wall.Wall","0","3","3","1","2.110891","0","3"
"/Game/ThirdPerson/Planta-2_-4/Wall.Wall","0","3","3","1","3.404748","0","3"
"/Game/ThirdPerson/Planta-2_-4/ba?o/Ba?os.Ba?os","0","3","3","1","2.463646","0","3"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","2","2","1","2.075499","0","2"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","6","3","2","2.208223","0","3"
"/Game/ThirdPerson/Ascensor/Textura_Estructura_Ascensor/Ascensor.Ascensor","0","3","3","1","1.629138","0","3"
"/Game/ThirdPerson/Planta-3/Luz/Luz_002.Luz_002","0","3","3","1","1.063892","0","0"
"/Game/ThirdPerson/Planta-1/Luz/Luz_002.Luz_002","0","3","3","1","0.000000","0","0"
"/Game/MSPresets/M_MS_Surface_Material/M_MS_Surface_Material.M_MS_Surface_Material","0","3","0","1","0.000000","0","0"
"/Game/ThirdPerson/Planta-0/Luz/Luz_002.Luz_002","0","3","0","1","0.000000","0","0"
"/Game/ThirdPerson/Planta-2_-4/Luz/Luz_002.Luz_002","0","3","0","1","0.000000","0","0"
"/Game/ThirdPerson/Ascensor/Portes.Portes","49","8","8","1","7.241515","0","8"
"/Game/ThirdPerson/Planta-3/Carrito/Base_002.Base_002","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Silla/Silla.Silla","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Sillas/Metal_002.Metal_002","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Camara_Seguridad/Luz.Luz","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Camara_Seguridad/Lente_Base.Lente_Base","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Carrito/Metal_002.Metal_002","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Carrito/Base_003.Base_003","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Carrito/Material_014.Material_014","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Chincheta_004.Chincheta_004","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Caja_Metalicas/Luz_Box_002.Luz_Box_002","49","8","8","1","0.000000","0","8"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","7","7","1","4.795100","0","7"
"/Game/ThirdPerson/Planta-0/Panel_Pantalla/Camara.Camara","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Camara_Seguridad/Camara.Camara","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Camara_Seguridad/Lente.Lente","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Ollas/Base_004.Base_004","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Metal_004.Metal_004","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Valvula_002.Valvula_002","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Chincheta_003.Chincheta_003","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Cajon/Metal_008.Metal_008","49","8","8","1","6.882481","0","8"
"/Game/ThirdPerson/Planta-0/Caja_Metalicas/Luz_Box.Luz_Box","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Chincheta_005.Chincheta_005","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Estantes/Bordes.Bordes","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Camara_Seguridad/Lente_Base.Lente_Base","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Camara_Seguridad/Lente.Lente","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Camara_Seguridad/Luz.Luz","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Camara_Seguridad/Camara.Camara","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Sillas/Material_001.Material_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Taburete/Metal_001.Metal_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Mesa/Metal_001.Metal_001","49","8","8","1","6.285512","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Botella_Gris/Botella_002.Botella_002","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Botella_Verde/Botella_001.Botella_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Escritorio/Bordes_003.Bordes_003","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Papelera/Negro.Negro","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Papelera/Papelera.Papelera","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Campana_Estractora/Luz_Box.Luz_Box","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Campana_Estractora/Metal_007.Metal_007","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Ollas/Metal_010.Metal_010","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Ollas/Metal_004.Metal_004","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Ollas/Base_002.Base_002","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Bombona_004.Bombona_004","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Pantalla_Plana/Luz.Luz","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Camilla/Cama.Cama","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Camilla/Cojin.Cojin","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Camilla/Metal_001.Metal_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Pantalla_Plana/Big_TV.Big_TV","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Monitor/Ranura.Ranura","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Monitor/TV.TV","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Libros/Marron.Marron","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Libros/Lila.Lila","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Portapapeles/Pinza.Pinza","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Silla/Material_009.Material_009","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Silla/Material_007.Material_007","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Silla/Material_010.Material_010","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Silla/Material_008.Material_008","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Silla/Material_011.Material_011","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Chincheta_001.Chincheta_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Monitor_Mesa/PC_001.PC_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Monitor_Mesa/black.black","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-2_-4/Puertas/Puerta_Blindada/Tornillos.Tornillos","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-2_-4/Puertas/Puerta_Blindada/Puerta_-2.Puerta_-2","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Horno/Plancha.Plancha","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Horno/Metal_006.Metal_006","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Interactuables/Interactuable_Material.Interactuable_Material","49","20","22","1","0.000000","0","22"
"/Game/ThirdPerson/Planta-2_-4/Luz/Base.Base","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-2_-4/Luz/Luz_002.Luz_002","49","8","8","1","5.231968","0","0"
"/Game/ThirdPerson/Planta-1/Luz/Luz_002.Luz_002","49","8","8","1","0.000000","0","0"
"/Game/ThirdPerson/Planta-1/Medicinas/Metronomo/Metronomo1.Metronomo1","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Estantes/Bordes_001.Bordes_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Plataforma/Metal.Metal","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Reproductor_VHS/Red.Red","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Panel_Pantalla/TV.TV","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Panel_Pantalla/Ranura.Ranura","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Portapapeles/Portapapeles.Portapapeles","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Puertas/Material_002.Material_002","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Pildoras/Tapon.Tapon","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Pildoras/Pildoras1.Pildoras1","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Libros/Blue.Blue","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Luz/Base.Base","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Luz/Luz_002.Luz_002","49","8","8","1","0.000000","0","0"
"/Game/ThirdPerson/Planta-3/Vandeja/Red_002.Red_002","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Chincheta_002.Chincheta_002","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Teclado/Base_Alarma.Base_Alarma","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Teclado/Teclado.Teclado","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Alarma/Base_Alarma.Base_Alarma","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Portapapeles/Pinza.Pinza","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Tele_de_tubo1/PC.PC","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Libros/Red_001.Red_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Metal_003.Metal_003","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Valvula_001.Valvula_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Bombona_001.Bombona_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Alarma/Base_Alarma.Base_Alarma","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Alarma/Alarma.Alarma","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Alarma/Alarma1.Alarma1","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Rat?n/Material_004.Material_004","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Rat?n/Material_005.Material_005","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Monitor/Camara.Camara","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Cortina/Cojin.Cojin","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Cortina/Metal_001.Metal_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Arm_bot/Material_003.Material_003","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Bolsa_Basura/Bolsa_Basura.Bolsa_Basura","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Chincheta.Chincheta","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/PC/TV.TV","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Metronomo/Black.Black","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Portapapeles/Portapapeles.Portapapeles","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Metronomo/Metal_001.Metal_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Encimera/Metal_001.Metal_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Encimera/Metal_007.Metal_007","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Encimera/Base_002.Base_002","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Probeta/Botella_003.Botella_003","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Chincheta_006.Chincheta_006","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Papelera/Papelera1.Papelera1","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Arm_Bot_Abierto/Material_003.Material_003","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Caja_Metalicas/Luz_Box_001.Luz_Box_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Luz/Base.Base","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Papelera/Base_Alarma.Base_Alarma","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Papelera/Negro.Negro","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Luz/Base.Base","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Valvula.Valvula","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Metal_001.Metal_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Bombona_003.Bombona_003","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Panel_de_Control/Big_TV.Big_TV","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Panel_de_Control/PC.PC","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Escritorio/Bordes_003.Bordes_003","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Camaras_de_Seguridad/Lente_Base.Lente_Base","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Camaras_de_Seguridad/Lente.Lente","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Camaras_de_Seguridad/Camara.Camara","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Camaras_de_Seguridad/Luz.Luz","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Luz/Luz_002.Luz_002","49","8","8","1","0.000000","0","0"
"/Game/ThirdPerson/Planta-0/Papelera/Base_Alarma.Base_Alarma","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Suero/Cama.Cama","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Suero/Tapon.Tapon","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Suero/Metal_001.Metal_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Suero/Suero1.Suero1","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Nevera/Metal_005.Metal_005","49","8","8","1","0.000000","0","8"
"/Game/PlasterMaterialPack/Material/M_Master.M_Master","49","13","13","1","9.688265","0","13"
"/Game/ThirdPerson/Plataforma/Material_001.Material_001","49","17","17","1","5.674950","0","17"
"/Game/ThirdPerson/Planta-1/Puertas/Glass.Glass","49","17","17","1","0.000000","0","17"
"/Game/ThirdPerson/Planta-2_-4/Barrotes_Puertas/Barrotes_Celdas.Barrotes_Celdas","49","13","13","1","6.301443","0","13"
"/Game/ThirdPerson/Planta-2_-4/Wall.Wall","49","13","13","1","14.319501","0","13"
"/Game/ThirdPerson/Planta-2_-4/ba?o/Ba?os.Ba?os","49","13","13","1","9.114869","0","13"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","7","7","1","2.122898","0","7"
"/Game/ThirdPerson/Coleccionables/AreaMedica3.AreaMedica3","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Reproductor_VHS/Regulador_001.Regulador_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Portapapeles/HojaCuadriculada.HojaCuadriculada","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Arm_Bot_Abierto/Madera_001.Madera_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Arm_Bot_Abierto/Cruz.Cruz","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Caja_Metalicas/Caja_Metal_001.Caja_Metal_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Caja_Metalicas/Bordes_Box_001.Bordes_Box_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Libros/Papel_002.Papel_002","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Coleccionables/AreaMEdica2.AreaMEdica2","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Teclado/Teclas.Teclas","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Cajas_De_Carton/Box.Box","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Horno/Horno1.Horno1","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Probeta/Etiqueta_003.Etiqueta_003","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Probeta/Corcho.Corcho","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Taburete/Tamburete.Tamburete","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Botella_Gris/Corcho_002.Corcho_002","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Botella_Gris/Etiqueta_002.Etiqueta_002","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Botella_Verde/Corcho_001.Corcho_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Botella_Verde/Etiqueta_001.Etiqueta_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Escritorio/Mesa.Mesa","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Escritorio/Cajones.Cajones","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Campana_Estractora/Extractor.Extractor","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Etiqueta_006.Etiqueta_006","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Etiqueta_005.Etiqueta_005","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Tanques_CO2/Etiqueta_007.Etiqueta_007","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Caja_Metalicas/Caja_Metal.Caja_Metal","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Caja_Metalicas/Bordes_Box.Bordes_Box","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Reproductor_VHS/VHS.VHS","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Imagen_001.Imagen_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Coleccionables/Nota_Nuevo/Material_nota_Nuevo.Material_nota_Nuevo","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Coleccionables/Notas_AreaMedica/Nota_3_-_Ficha_Father_plantaMedica_Mat.Nota_3_-_Ficha_Father_plantaMedica_Mat","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Caja_Metalicas/Bordes_Box_002.Bordes_Box_002","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Caja_Metalicas/Caja_Metal_002.Caja_Metal_002","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Papel_004.Papel_004","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Pantalla_Plana/Hack1.Hack1","49","8","8","1","2.888268","0","8"
"/Game/ThirdPerson/Planta-0/Cajas_De_Carton/Tiny_Box.Tiny_Box","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Libros/Papel_003.Papel_003","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Monitor/Constantes.Constantes","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Estantes/Archivador.Archivador","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Panel_de_Control/Hack2.Hack2","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-3/Microondas/Microondas1.Microondas1","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Escritorio/Mesa.Mesa","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Escritorio/Cajones.Cajones","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-2_-4/MateriaL_Wall/Wall.Wall","49","13","13","1","14.507406","0","13"
"/Game/ThirdPerson/Planta-1/Medicinas/Portapapeles/HojaCuadriculada.HojaCuadriculada","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Reproductor_VHS/Regulador_002.Regulador_002","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Reproductor_VHS/Regulador_004.Regulador_004","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Reproductor_VHS/Regulador_003.Regulador_003","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Prisioneros/Prisionera/prisionero_2_3_test_DefaultMaterial_BaseColor_Mat.prisionero_2_3_test_DefaultMaterial_BaseColor_Mat","49","11","11","1","0.000000","0","0"
"/Game/ThirdPerson/Planta-3/Nevera/Nevera1.Nevera1","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Panel_de_Control/PanelControl.PanelControl","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Ascensor/Textura_Estructura_Ascensor/Ascensor.Ascensor","49","13","13","1","9.156997","0","13"
"/Game/ThirdPerson/Planta-1/Medicinas/Pildoras/Etiqueta_004.Etiqueta_004","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Reproductor_VHS/Regulador.Regulador","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Madera.Madera","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Corcho.Corcho","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Libros/Papel_001.Papel_001","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Cintas_VHS/VHS.VHS","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-1/Medicinas/Arm_bot/Cruz.Cruz","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/Tablero_pPortaPapeles/Papel_005.Papel_005","49","8","8","1","0.000000","0","8"
"/Game/ThirdPerson/Planta-0/PC/BG.BG","49","8","8","1","0.000000","0","8"
